PlaceID,Year,LandPrice
1579,2003,791.9996883719251
1579,2004,473.0244445376718
1579,2005,482.55934695064497
1579,2006,642.3542637960338
1579,2007,493.96196207454835
1579,2008,791.9996883719251
1579,2009,1115.3200898753141
1579,2010,644.8269794873329
1579,2011,760.217569091202
1579,2012,843.0863267431057
1579,2013,476.73812342901186
1643,1992,402.7003313256725
1643,1993,725.333632271356
1643,1994,725.333632271356
1643,1995,501.1950650701682
1643,1996,501.1950650701682
1643,1997,476.73812342901186
1643,1998,473.0244445376718
1643,1999,476.73812342901186
1643,2000,476.73812342901186
1643,2001,473.0244445376718
1643,2002,435.7155942868097
1643,2003,503.88408748119764
1643,2004,476.73812342901186
1643,2005,476.73812342901186
1643,2006,503.88408748119764
1643,2007,476.73812342901186
1643,2008,474.9727023659311
1643,2009,692.750416120296
1643,2010,477.7621995584757
1643,2011,503.88408748119764
1643,2012,503.88408748119764
1643,2013,311.0149772938633
12,1992,314.641279264624
12,1993,462.3808506320943
12,1994,376.73119914707803
12,1995,426.6179166003695
12,1996,363.9126847895699
12,1997,326.5676922513161
12,1998,323.9737869707116
12,1999,384.80972123868526
12,2000,308.3397030468352
12,2001,314.641279264624
12,2002,323.1181922674453
12,2003,394.7909223125038
12,2004,311.0149772938633
12,2005,325.42341448603327
12,2006,359.2643174303107
12,2007,311.0149772938633
12,2008,314.641279264624
12,2009,426.6179166003695
12,2010,394.7909223125038
12,2011,326.5676922513161
12,2012,363.9126847895699
12,2013,618.2708273699618
778,1992,679.9613093037981
778,1993,618.2708273699618
778,1994,528.0828438326122
778,1995,629.5258505992465
778,1996,687.8625937419808
778,1997,687.8625937419808
778,1998,679.9613093037981
778,1999,618.2708273699618
778,2000,618.2708273699618
778,2001,618.2708273699618
778,2002,907.7952925211897
778,2003,618.2708273699618
778,2004,863.7281914449975
778,2005,679.9613093037981
778,2006,528.0828438326122
778,2007,687.8625937419808
778,2008,687.8625937419808
778,2009,935.2774575360452
778,2010,618.2708273699618
778,2011,465.580022878949
778,2012,528.0828438326122
778,2013,1000.1049593281284
746,1992,1012.0892726843496
746,1993,917.3906760306699
746,1994,942.6027078380242
746,1995,986.3843041294965
746,1996,581.9275449949379
746,1997,1012.0892726843496
746,1998,1001.3252244870869
746,1999,819.9924757618855
746,2000,840.6219092971877
746,2001,1012.0892726843496
746,2002,917.3906760306699
746,2003,989.4660768048914
746,2004,1000.1049593281284
746,2005,1000.1049593281284
746,2006,1000.1049593281284
746,2007,1012.0892726843496
746,2008,1012.0892726843496
746,2009,1073.621310246081
746,2010,840.6219092971877
746,2011,840.6219092971877
746,2012,1073.621310246081
746,2013,277.5524381094893
714,1992,277.5524381094893
714,1993,227.0804130784751
714,1994,293.07059445521804
714,1995,315.8958152269411
714,1996,277.5524381094893
714,1997,227.0804130784751
714,1998,240.38948846326582
714,1999,286.0617732713352
714,2000,240.38948846326582
714,2001,273.9009797846523
714,2002,227.0804130784751
714,2003,281.17126835428786
714,2004,227.0804130784751
714,2005,277.5524381094893
714,2006,240.38948846326582
714,2007,227.0804130784751
714,2008,273.9009797846523
714,2009,313.66867159952045
714,2010,240.38948846326582
714,2011,240.38948846326582
714,2012,286.0617732713352
714,2013,219.7935178221592
1352,1992,243.3621277353984
1352,1993,243.3621277353984
1352,1994,277.2297047580497
1352,1995,277.2297047580497
1352,1996,248.4218793642937
1352,1997,282.644052395556
1352,1998,277.2297047580497
1352,1999,308.51284440026114
1352,2000,282.644052395556
1352,2001,285.685312007484
1352,2002,243.3621277353984
1352,2003,260.3101737082254
1352,2004,243.3621277353984
1352,2005,243.3621277353984
1352,2006,282.644052395556
1352,2007,260.3101737082254
1352,2008,260.3101737082254
1352,2009,277.2297047580497
1352,2010,282.644052395556
1352,2011,282.644052395556
1352,2012,277.2297047580497
1352,2013,192.58715913215394
1416,1992,227.0804130784751
1416,1993,212.7419061477946
1416,1994,297.76947338229644
1416,1995,284.82272667912486
1416,1996,164.14540533182551
1416,1997,226.79570061415606
1416,1998,231.456250031344
1416,1999,331.22273924316465
1416,2000,311.0053103098938
1416,2001,301.42093170713343
1416,2002,231.456250031344
1416,2003,227.0804130784751
1416,2004,227.0804130784751
1416,2005,236.97135147646566
1416,2006,227.0804130784751
1416,2007,226.79570061415606
1416,2008,237.82694617973203
1416,2009,331.22273924316465
1416,2010,247.65977703290142
1416,2011,311.0053103098938
1416,2012,247.65977703290142
1416,2013,294.23373464674273
1614,1992,277.2297047580497
1614,1993,296.59602395122363
1614,1994,333.34660276058884
1614,1995,333.34660276058884
1614,1996,296.59602395122363
1614,1997,294.23373464674273
1614,1998,301.5040232163783
1614,1999,333.34660276058884
1614,2000,313.1942289792322
1614,2001,313.1942289792322
1614,2002,278.41502343784845
1614,2003,301.5040232163783
1614,2004,294.23373464674273
1614,2005,294.23373464674273
1614,2006,296.59602395122363
1614,2007,294.23373464674273
1614,2008,277.2297047580497
1614,2009,333.34660276058884
1614,2010,294.23373464674273
1614,2011,296.59602395122363
1614,2012,313.1942289792322
1614,2013,338.2620670097411
15,1992,259.6799093515629
15,1993,382.61941168804674
15,1994,382.61941168804674
15,1995,382.61941168804674
15,1996,357.96492758147923
15,1997,341.9135253345781
15,1998,357.96492758147923
15,1999,398.6422651704952
15,2000,374.03150665600936
15,2001,382.61941168804674
15,2002,292.82074300473107
15,2003,382.61941168804674
15,2004,357.96492758147923
15,2005,374.03150665600936
15,2006,421.1805036648311
15,2007,387.65184738471083
15,2008,374.03150665600936
15,2009,415.7661560273248
15,2010,374.03150665600936
15,2011,421.1805036648311
15,2012,421.1805036648311
15,2013,284.4999933276853
47,1992,277.2297047580497
47,1993,284.4999933276853
47,1994,301.5040232163783
47,1995,318.1022282443869
47,1996,318.1022282443869
47,1997,301.5040232163783
47,1998,308.51284440026114
47,1999,331.3380651719842
47,2000,331.3380651719842
47,2001,318.1022282443869
47,2002,277.2297047580497
47,2003,326.43006590682955
47,2004,301.5040232163783
47,2005,301.5040232163783
47,2006,326.43006590682955
47,2007,331.3380651719842
47,2008,331.3380651719842
47,2009,380.3062200321743
47,2010,331.3380651719842
47,2011,341.7569899230531
47,2012,341.7569899230531
47,2013,572.939785141201
79,1992,570.4162043924298
79,1993,565.4473056396672
79,1994,568.5271365343904
79,1995,572.939785141201
79,1996,563.8679377411823
79,1997,563.8679377411823
79,1998,563.8679377411823
79,1999,561.8958251773743
79,2000,568.5271365343904
79,2001,568.5271365343904
79,2002,462.3711953228015
79,2003,531.6859910500256
79,2004,462.3711953228015
79,2005,528.6050407876265
79,2006,531.6859910500256
79,2007,531.6859910500256
79,2008,532.9056601439557
79,2009,568.5271365343904
79,2010,558.977432824135
79,2011,531.6859910500256
79,2012,531.6859910500256
79,2013,325.02148872965194
911,1992,325.02148872965194
911,1993,353.8979297117284
911,1994,353.8979297117284
911,1995,353.8979297117284
911,1996,322.3068510096523
911,1997,347.9215583284768
911,1998,325.02148872965194
911,1999,358.87367326578936
911,2000,346.14976451728256
911,2001,347.9215583284768
911,2002,294.9742660725236
911,2003,347.9215583284768
911,2004,309.56477888672356
911,2005,347.9215583284768
911,2006,347.9215583284768
911,2007,347.9215583284768
911,2008,358.87367326578936
911,2009,373.40777917782566
911,2010,337.02874382666454
911,2011,375.5391316690784
911,2012,387.2481450397359
911,2013,470.1040479968444
975,1992,403.95239158184035
975,1993,537.7961650610031
975,1994,537.7961650610031
975,1995,537.7961650610031
975,1996,490.0124638953917
975,1997,470.1040479968444
975,1998,470.1040479968444
975,1999,516.8302874426523
975,2000,490.0124638953917
975,2001,537.7961650610031
975,2002,329.9216477813508
975,2003,470.1040479968444
975,2004,398.9766480277794
975,2005,470.1040479968444
975,2006,511.9397825256048
975,2007,470.1040479968444
975,2008,403.95239158184035
975,2009,575.3067093094771
975,2010,470.1040479968444
975,2011,511.9397825256048
975,2012,537.7961650610031
975,2013,4877.728129335365
972,1992,5450.853502921119
972,1993,3425.432960235391
972,1994,3425.432960235391
972,1995,3425.432960235391
972,1996,5450.853502921119
972,1997,4315.200607066499
972,1998,5710.630766476238
972,1999,4877.728129335365
972,2000,5710.630766476238
972,2001,4877.728129335365
972,2002,3703.20263026652
972,2003,4877.728129335365
972,2004,5710.630766476238
972,2005,3885.849570501935
972,2006,3425.432960235391
972,2007,4877.728129335365
972,2008,4420.962112997391
972,2009,3425.432960235391
972,2010,3425.432960235391
972,2011,4877.728129335365
972,2012,4877.728129335365
972,2013,125.33739787187817
112,1992,138.91983404729163
112,1993,125.33739787187817
112,1994,138.91983404729163
112,1995,138.91983404729163
112,1996,138.91983404729163
112,1997,138.91983404729163
112,1998,138.91983404729163
112,1999,152.38180563797238
112,2000,152.38180563797238
112,2001,152.38180563797238
112,2002,138.91983404729163
112,2003,138.91983404729163
112,2004,138.91983404729163
112,2005,125.33739787187817
112,2006,138.91983404729163
112,2007,138.91983404729163
112,2008,138.91983404729163
112,2009,155.14725995545416
112,2010,138.91983404729163
112,2011,152.38180563797238
112,2012,152.38180563797238
112,2013,589.6862824446205
176,1992,791.7192916999949
176,1993,442.85470097986405
176,1994,665.6691128548184
176,1995,762.6465904499913
176,1996,446.93827237275997
176,1997,688.065910221758
176,1998,688.065910221758
176,1999,768.960119558503
176,2000,825.5283298724535
176,2001,791.7192916999949
176,2002,455.0549443867559
176,2003,589.6862824446205
176,2004,554.8590131187848
176,2005,604.6289828573287
176,2006,688.065910221758
176,2007,589.6862824446205
176,2008,688.065910221758
176,2009,833.5097791960898
176,2010,768.960119558503
176,2011,897.2172347548654
176,2012,897.2172347548654
176,2013,210.14325208370406
208,1992,309.8202212428746
208,1993,252.6282976771983
208,1994,299.0675326203594
208,1995,327.3285402288201
208,1996,191.80283123355397
208,1997,286.6695655769715
208,1998,286.6695655769715
208,1999,327.3285402288201
208,2000,328.77816774414174
208,2001,310.0987781859354
208,2002,201.50765595528242
208,2003,267.9552216934221
208,2004,267.9552216934221
208,2005,267.9552216934221
208,2006,286.6695655769715
208,2007,286.6695655769715
208,2008,289.5403229109309
208,2009,422.4321908850939
208,2010,349.26340990362525
208,2011,327.3285402288201
208,2012,328.77816774414174
208,2013,1963.2499532755119
240,1992,924.9287667724491
240,1993,1128.2664003894113
240,1994,1128.2664003894113
240,1995,1270.7974268834696
240,1996,2148.529399756136
240,1997,2468.1027453307447
240,1998,1270.7974268834696
240,1999,1611.621083836319
240,2000,1068.3368406195598
240,2001,1270.7974268834696
240,2002,924.9287667724491
240,2003,1195.2165961760827
240,2004,1611.621083836319
240,2005,1132.7862336926687
240,2006,1611.621083836319
240,2007,1270.7974268834696
240,2008,1295.5898921155515
240,2009,1671.5740436344668
240,2010,1209.2511336280077
240,2011,2179.2451011414955
240,2012,2505.3825269062727
240,2013,296.59602395122363
272,1992,387.8960911634457
272,1993,320.1107658329915
272,1994,397.79134989976575
272,1995,399.8259238470695
272,1996,249.08724304806444
272,1997,333.34660276058884
272,1998,310.52138198886576
272,1999,399.8259238470695
272,2000,400.5824409143077
272,2001,397.79134989976575
272,2002,249.08724304806444
272,2003,296.59602395122363
272,2004,296.59602395122363
272,2005,294.23373464674273
272,2006,320.1107658329915
272,2007,333.34660276058884
272,2008,310.52138198886576
272,2009,399.8259238470695
272,2010,310.52138198886576
272,2011,333.34660276058884
272,2012,333.34660276058884
272,2013,325.70866453279234
304,1992,294.08088083909564
304,1993,306.5003432808237
304,1994,373.2006393017713
304,1995,340.8520199275982
304,1996,273.15841617727654
304,1997,319.848981399052
304,1998,319.848981399052
304,1999,325.70866453279234
304,2000,382.9520261671877
304,2001,325.70866453279234
304,2002,294.08088083909564
304,2003,325.70866453279234
304,2004,340.8520199275982
304,2005,325.70866453279234
304,2006,340.8520199275982
304,2007,373.2006393017713
304,2008,460.602343351945
304,2009,420.97048067234243
304,2010,373.2006393017713
304,2011,502.49561567391976
304,2012,475.23090265988105
304,2013,237.82694617973203
488,1992,247.65977703290142
488,1993,227.0804130784751
488,1994,311.0053103098938
488,1995,311.0053103098938
488,1996,226.79570061415606
488,1997,284.82272667912486
488,1998,311.0053103098938
488,1999,366.70800019238294
488,2000,377.8840743498657
488,2001,331.22273924316465
488,2002,227.0804130784751
488,2003,331.22273924316465
488,2004,331.22273924316465
488,2005,227.0804130784751
488,2006,311.0053103098938
488,2007,331.22273924316465
488,2008,340.92542829936775
488,2009,340.92542829936775
488,2010,366.70800019238294
488,2011,340.92542829936775
488,2012,366.70800019238294
488,2013,219.7935178221592
424,1992,205.93028457867172
424,1993,204.33727783710023
424,1994,236.62078476989564
424,1995,245.75851807466697
424,1996,205.93028457867172
424,1997,236.62078476989564
424,1998,238.47162281835105
424,1999,245.75851807466697
424,2000,245.75851807466697
424,2001,278.79148470169963
424,2002,229.68445622014977
424,2003,278.79148470169963
424,2004,236.62078476989564
424,2005,278.79148470169963
424,2006,278.79148470169963
424,2007,245.75851807466697
424,2008,205.93028457867172
424,2009,289.91434096519157
424,2010,205.93028457867172
424,2011,278.79148470169963
424,2012,278.79148470169963
424,2013,128.12633501449176
976,1992,177.49539614562258
976,1993,160.7843624920765
976,1994,177.49539614562258
976,1995,172.55187810327047
976,1996,164.61671691683395
976,1997,168.1949183320197
976,1998,165.82699253257618
976,1999,164.57458770309108
976,2000,174.3172991663512
976,2001,165.82699253257618
976,2002,164.34526373575497
976,2003,172.55187810327047
976,2004,165.82699253257618
976,2005,171.15810121157077
976,2006,177.49539614562258
976,2007,165.82699253257618
976,2008,172.55187810327047
976,2009,186.85975874671874
976,2010,165.82699253257618
976,2011,172.55187810327047
976,2012,165.39781016131062
976,2013,477.1632496289133
1026,1992,484.4848649307355
1026,1993,435.94120193303405
1026,1994,473.8883849128113
1026,1995,508.5160951535866
1026,1996,449.5753074273163
1026,1997,435.94120193303405
1026,1998,436.0322704180745
1026,1999,623.179994353263
1026,2000,621.0796815930996
1026,2001,623.179994353263
1026,2002,435.94120193303405
1026,2003,678.140799684607
1026,2004,435.94120193303405
1026,2005,551.9434451873997
1026,2006,678.140799684607
1026,2007,621.0796815930996
1026,2008,678.140799684607
1026,2009,596.5706696165009
1026,2010,613.6951928572423
1026,2011,642.6371729183663
1026,2012,612.6711167277784
1026,2013,259.3951968872439
1090,1992,293.7506708723057
1090,1993,289.10811972715203
1090,1994,324.453436260093
1090,1995,372.792460063799
1090,1996,270.14788550975913
1090,1997,324.453436260093
1090,1998,377.7289067709994
1090,1999,431.1752634959976
1090,2000,431.1752634959976
1090,2001,400.86940879791587
1090,2002,293.7506708723057
1090,2003,382.7613424676635
1090,2004,382.7613424676635
1090,2005,293.7506708723057
1090,2006,382.7613424676635
1090,2007,382.7613424676635
1090,2008,400.86940879791587
1090,2009,415.1007923435541
1090,2010,415.1007923435541
1090,2011,415.1007923435541
1090,2012,417.32793597097475
1090,2013,266.85683995948773
1122,1992,312.37048509176367
1122,1993,312.37048509176367
1122,1994,312.37048509176367
1122,1995,303.78570556082406
1122,1996,251.53220365938984
1122,1997,285.70087575764404
1122,1998,249.7667825963091
1122,1999,303.6570406001071
1122,2000,303.78570556082406
1122,2001,265.4072124441661
1122,2002,249.7667825963091
1122,2003,285.70087575764404
1122,2004,249.7667825963091
1122,2005,251.53220365938984
1122,2006,249.78918755152267
1122,2007,249.7667825963091
1122,2008,230.36488892176922
1122,2009,302.1521039940115
1122,2010,302.1521039940115
1122,2011,265.4072124441661
1122,2012,285.70087575764404
1122,2013,331.0955222654054
1186,1992,325.36812187997026
1186,1993,442.4863614138052
1186,1994,468.56204718462953
1186,1995,467.2513096056589
1186,1996,325.36812187997026
1186,1997,494.14518331111145
1186,1998,442.4863614138052
1186,1999,494.14518331111145
1186,2000,471.1970762721536
1186,2001,468.56204718462953
1186,2002,297.59123841975645
1186,2003,442.4863614138052
1186,2004,467.2513096056589
1186,2005,325.36812187997026
1186,2006,325.36812187997026
1186,2007,468.56204718462953
1186,2008,442.3952929287647
1186,2009,471.1970762721536
1186,2010,468.47097869958907
1186,2011,471.1970762721536
1186,2012,494.14518331111145
1186,2013,412.4374310539274
1218,1992,349.2498511462773
1218,1993,417.32793597097475
1218,1994,427.32269580214125
1218,1995,427.32269580214125
1218,1996,412.4374310539274
1218,1997,412.4374310539274
1218,1998,417.32793597097475
1218,1999,417.32793597097475
1218,2000,427.32269580214125
1218,2001,417.32793597097475
1218,2002,313.45353144404385
1218,2003,412.4374310539274
1218,2004,349.2498511462773
1218,2005,412.4374310539274
1218,2006,427.32269580214125
1218,2007,417.32793597097475
1218,2008,412.4374310539274
1218,2009,440.3367327653341
1218,2010,349.2498511462773
1218,2011,427.32269580214125
1218,2012,427.32269580214125
1218,2013,720.1210661192358
1250,1992,448.604542597449
1250,1993,796.961424251133
1250,1994,745.4634075065686
1250,1995,745.4769662639164
1250,1996,601.9519699313294
1250,1997,720.1210661192358
1250,1998,796.961424251133
1250,1999,879.6986427217649
1250,2000,755.214255081034
1250,2001,750.2821940300032
1250,2002,601.9519699313294
1250,2003,746.4874836360325
1250,2004,796.961424251133
1250,2005,745.2921296743847
1250,2006,952.7382885624877
1250,2007,956.4829714379138
1250,2008,601.9519699313294
1250,2009,746.4874836360325
1250,2010,601.9519699313294
1250,2011,924.1089949512871
1250,2012,960.2799176984936
1250,2013,429.28127788999615
1282,1992,440.3367327653341
1282,1993,417.32793597097475
1282,1994,493.3411888687891
1282,1995,473.4327729702418
1282,1996,285.75336646904356
1282,1997,435.3609892112732
1282,1998,412.4374310539274
1282,1999,431.5084215174168
1282,2000,440.3367327653341
1282,2001,429.28127788999615
1282,2002,395.97890388086853
1282,2003,386.4128007925005
1282,2004,412.4374310539274
1282,2005,344.2174154496132
1282,2006,395.97890388086853
1282,2007,412.4374310539274
1282,2008,313.45353144404385
1282,2009,440.3367327653341
1282,2010,412.4374310539274
1282,2011,429.28127788999615
1282,2012,431.5084215174168
1282,2013,273.15841617727654
1314,1992,265.091418896407
1314,1993,319.7098577611354
1314,1994,302.52291894453043
1314,1995,296.7955185590953
1314,1996,273.15841617727654
1314,1997,264.8815200716219
1314,1998,273.15841617727654
1314,1999,294.08088083909564
1314,2000,273.15841617727654
1314,2001,281.53842125872814
1314,2002,235.00744006692295
1314,2003,281.53842125872814
1314,2004,262.1825854443285
1314,2005,273.15841617727654
1314,2006,281.53842125872814
1314,2007,265.091418896407
1314,2008,265.091418896407
1314,2009,319.7098577611354
1314,2010,281.53842125872814
1314,2011,294.08088083909564
1314,2012,294.08088083909564
1314,2013,501.33396442350283
1346,1992,523.1902137043713
1346,1993,501.33396442350283
1346,1994,496.32207287565495
1346,1995,496.32207287565495
1346,1996,538.0620466904498
1346,1997,530.0249122016609
1346,1998,530.0249122016609
1346,1999,496.32207287565495
1346,2000,496.32207287565495
1346,2001,496.32207287565495
1346,2002,530.9025471354175
1346,2003,496.32207287565495
1346,2004,530.0249122016609
1346,2005,530.0249122016609
1346,2006,501.33396442350283
1346,2007,501.33396442350283
1346,2008,496.32207287565495
1346,2009,917.3906760306699
1346,2010,496.32207287565495
1346,2011,860.5283166232585
1346,2012,539.6855136409239
1346,2013,238.47162281835105
1378,1992,249.08724304806444
1378,1993,249.08724304806444
1378,1994,294.23373464674273
1378,1995,287.53729869314674
1378,1996,249.08724304806444
1378,1997,249.08724304806444
1378,1998,294.23373464674273
1378,1999,296.59602395122363
1378,2000,320.1107658329915
1378,2001,333.34660276058884
1378,2002,249.08724304806444
1378,2003,296.59602395122363
1378,2004,294.23373464674273
1378,2005,249.08724304806444
1378,2006,294.23373464674273
1378,2007,294.23373464674273
1378,2008,254.8958260707191
1378,2009,333.34660276058884
1378,2010,294.23373464674273
1378,2011,294.23373464674273
1378,2012,296.59602395122363
1378,2013,194.0920957382495
65,1992,240.59240049721387
65,1993,174.3172991663512
65,1994,240.59240049721387
65,1995,236.97135147646566
65,1996,174.3172991663512
65,1997,207.28672928118175
65,1998,220.02880140411054
65,1999,266.84163062472084
65,2000,357.96492758147923
65,2001,341.9135253345781
65,2002,200.09090250990633
65,2003,240.59240049721387
65,2004,238.7431452876599
65,2005,207.28672928118175
65,2006,229.5611549316379
65,2007,236.56997611552072
65,2008,240.59240049721387
65,2009,341.9135253345781
65,2010,259.6799093515629
65,2011,266.84163062472084
65,2012,292.82074300473107
65,2013,1042.9399127574738
865,1992,1377.914365051514
865,1993,1109.5177931252285
865,1994,1109.5177931252285
865,1995,1105.6262641036178
865,1996,1106.2843718290505
865,1997,1543.6450150273274
865,1998,1932.8849215315402
865,1999,1027.8965240041884
865,2000,1106.2843718290505
865,2001,1150.3415083104117
865,2002,1244.7560900583687
865,2003,1027.8965240041884
865,2004,1106.2843718290505
865,2005,1109.5177931252285
865,2006,1254.5357819953301
865,2007,1106.2843718290505
865,2008,1274.2145793278075
865,2009,1109.5177931252285
865,2010,1170.5004097162737
865,2011,1932.8849215315402
865,2012,1274.2145793278075
865,2013,949.1921075767876
897,1992,795.5576123438091
897,1993,1014.8297041049123
897,1994,949.1921075767876
897,1995,1002.9705564227169
897,1996,1017.2469308997471
897,1997,1017.2469308997471
897,1998,987.932264512133
897,1999,1002.9705564227169
897,2000,969.4571133585454
897,2001,1002.9705564227169
897,2002,763.3922777685625
897,2003,949.1921075767876
897,2004,1064.7804927437128
897,2005,949.1921075767876
897,2006,988.8422974293269
897,2007,1014.8297041049123
897,2008,949.1921075767876
897,2009,930.9763387232487
897,2010,1014.8297041049123
897,2011,932.8209878257117
897,2012,932.8209878257117
897,2013,4519.446242442714
929,1992,6039.672276810894
929,1993,4519.446242442714
929,1994,4519.446242442714
929,1995,3391.183623873203
929,1996,4519.446242442714
929,1997,4519.446242442714
929,1998,4519.446242442714
929,1999,4519.446242442714
929,2000,4519.446242442714
929,2001,4519.446242442714
929,2002,4003.7039573681477
929,2003,3804.3778735668593
929,2004,4519.446242442714
929,2005,4519.446242442714
929,2006,4519.446242442714
929,2007,4519.446242442714
929,2008,4519.446242442714
929,2009,4519.446242442714
929,2010,3304.39161549539
929,2011,4519.446242442714
929,2012,4519.446242442714
929,2013,391.40768972495164
961,1992,312.2794166067232
961,1993,402.29926581678626
961,1994,352.89730188253776
961,1995,456.4427986667293
961,1996,402.29926581678626
961,1997,352.89730188253776
961,1998,352.89730188253776
961,1999,456.4427986667293
961,2000,352.89730188253776
961,2001,429.0014903774079
961,2002,325.6175960477519
961,2003,461.34507955664617
961,2004,329.2072144449275
961,2005,389.6358959137574
961,2006,417.9092495607983
961,2007,429.0014903774079
961,2008,407.15656093828306
961,2009,549.919795816723
961,2010,558.1716626302996
961,2011,429.0014903774079
961,2012,512.5983597321588
961,2013,3231.9640034161494
1025,1992,2391.43124303958
1025,1993,1188.6902483118565
1025,1994,2391.43124303958
1025,1995,2391.43124303958
1025,1996,837.9085750352239
1025,1997,824.19628712982
1025,1998,1135.3727339286313
1025,1999,824.19628712982
1025,2000,773.4065909609753
1025,2001,837.9085750352239
1025,2002,773.4065909609753
1025,2003,2107.032503471601
1025,2004,2443.617499669483
1025,2005,2443.617499669483
1025,2006,2559.765607962278
1025,2007,1135.3727339286313
1025,2008,2107.032503471601
1025,2009,1188.6902483118565
1025,2010,3231.9640034161494
1025,2011,824.19628712982
1025,2012,3231.9640034161494
1025,2013,231.456250031344
1057,1992,240.38948846326582
1057,1993,227.0804130784751
1057,1994,315.8958152269411
1057,1995,302.6599782993438
1057,1996,212.7419061477946
1057,1997,240.38948846326582
1057,1998,227.0804130784751
1057,1999,335.075306937021
1057,2000,313.66867159952045
1057,2001,315.8958152269411
1057,2002,227.0804130784751
1057,2003,302.6599782993438
1057,2004,273.9009797846523
1057,2005,273.9009797846523
1057,2006,277.5524381094893
1057,2007,240.38948846326582
1057,2008,281.17126835428786
1057,2009,361.29365255487664
1057,2010,281.17126835428786
1057,2011,315.8958152269411
1057,2012,335.075306937021
1057,2013,2500.848599571909
1089,1992,2263.0638014369642
1089,1993,1959.6735902831435
1089,1994,2149.5152431673146
1089,1995,2712.4594068119973
1089,1996,1959.6735902831435
1089,1997,2515.3301165853595
1089,1998,1959.6735902831435
1089,1999,2504.0302016212695
1089,2000,1959.6735902831435
1089,2001,1565.153038928077
1089,2002,2579.792715387167
1089,2003,2263.0638014369642
1089,2004,2515.3301165853595
1089,2005,2217.081879080686
1089,2006,3218.0604416152264
1089,2007,2149.5152431673146
1089,2008,2149.5152431673146
1089,2009,1959.6735902831435
1089,2010,2500.848599571909
1089,2011,2217.081879080686
